policy_id,age,gender,policy_type_1,policy_type_2,policy_amount,premium_amount,policy_tenure_years,policy_tenure_decimal,channel1,channel2,channel3,substandard_risk,number_of_advance_premium,initial_benefit,policy_lapse,premium_to_benefit_ratio,age_squared,premium_squared,benefit_squared
4000,11,0,3,6,0,222,5,4.083333333,2,3,0,0.0,0,0.0,1,222.0,121,49284,0
150964,27,0,15,63,20000,240,2,1.25,6,2,11,0.0,0,0.0,1,0.0119994000299985,729,57600,400000000
128187,41,1,3,5,100000,5000,2,1.083333333,6,2,38,0.0,0,0.0,0,0.04999950000499995,1681,25000000,10000000000
22004,45,0,3,23,11000,0,2,1.75,2,3,0,0.0,0,0.0,1,0.0,2025,0,121000000
31733,48,1,3,6,0,400,4,3.166666667,2,3,0,0.0,0,0.0,0,400.0,2304,160000,0
159033,39,1,7,39,20000,158,4,3.416666667,6,2,37,0.0,0,0.0,0,0.007899605019749012,1521,24964,400000000
34157,25,1,3,6,0,552,7,6.166666667,2,3,0,0.0,0,0.0,1,552.0,625,304704,0
5909,2,1,10,54,10146,5000,2,1.583333333,2,3,0,0.0,0,0.0,0,0.4927564797477087,4,25000000,102941316
150007,35,0,3,5,10000,432,3,2.75,6,2,17,0.0,0,0.0,1,0.043195680431956804,1225,186624,100000000
4190,37,0,3,8,30000,0,4,3.833333333,2,3,0,0.0,0,0.0,1,0.0,1369,0,900000000
117720,40,0,6,31,1250,90,3,2.5,6,2,8,0.0,0,0.0,1,0.07194244604316546,1600,8100,1562500
180382,51,1,3,6,0,60000,1,0.666666667,6,2,24,0.0,0,0.0,0,60000.0,2601,3600000000,0
184137,23,0,8,41,80000,10000,1,0.833333333,8,3,0,0.0,0,0.0,0,0.124998437519531,529,100000000,6400000000
16816,20,0,3,16,200,0,2,1.5,2,3,0,0.0,0,0.0,1,0.0,400,0,40000
130349,38,1,3,14,4000,0,3,2.833333333,6,2,9,0.0,0,0.0,0,0.0,1444,0,16000000
164991,49,1,7,39,20000,339,5,4.0,6,2,11,0.0,0,0.0,0,0.01694915254237288,2401,114921,400000000
59089,29,0,8,48,300,0,3,2.75,2,3,0,0.0,0,0.0,1,0.0,841,0,90000
50732,45,1,3,13,8000,0,7,6.0,2,3,0,0.0,0,0.0,1,0.0,2025,0,64000000
21860,41,1,3,12,100,0,2,1.916666667,2,3,0,0.0,0,0.0,1,0.0,1681,0,10000
64530,38,0,3,15,8000,0,3,2.75,2,3,0,0.0,0,0.0,0,0.0,1444,0,64000000
34632,22,1,3,17,60,0,6,5.916666667,2,3,0,0.0,0,0.0,1,0.0,484,0,3600
125863,33,1,7,39,20000,97,5,4.0,6,2,5,0.0,0,0.0,0,0.004849757512124394,1089,9409,400000000
133298,27,1,3,13,10000,0,4,3.166666667,6,2,30,0.0,0,0.0,0,0.0,729,0,100000000
124904,32,0,15,63,10000,120,2,1.25,6,2,2,0.0,0,0.0,0,0.011998800119988001,1024,14400,100000000
148181,25,1,3,5,20000,480,1,0.166666667,6,2,29,0.0,0,0.0,0,0.023998800059997,625,230400,400000000
35736,37,0,3,5,10000,720,5,4.833333333,2,3,0,0.0,0,0.0,0,0.071992800719928,1369,518400,100000000
79552,26,1,3,8,80000,0,5,4.666666667,2,3,0,0.0,0,0.0,0,0.0,676,0,6400000000
183471,36,1,12,58,45000,1065,2,1.333333333,8,3,0,0.0,0,0.0,1,0.023666140752427723,1296,1134225,2025000000
151460,35,0,3,13,4000,0,1,0.25,6,2,4,0.0,0,0.0,0,0.0,1225,0,16000000
155666,33,1,6,35,200000,398,4,3.583333333,6,2,22,0.0,0,0.0,0,0.0019899900500497496,1089,158404,40000000000
174724,45,1,7,39,20000,288,5,4.0,6,2,27,0.0,0,0.0,1,0.0143992800359982,2025,82944,400000000
3798,33,1,3,16,100,0,5,4.333333333,2,3,0,0.0,0,0.0,1,0.0,1089,0,10000
150538,25,1,3,9,37,0,3,2.083333333,6,2,19,0.0,0,0.0,0,0.0,625,0,1369
136945,24,0,7,39,20000,99,3,2.833333333,6,2,48,0.0,0,0.0,0,0.004949752512374382,576,9801,400000000
57016,44,1,3,6,0,240,6,5.25,2,3,0,0.0,0,0.0,1,240.0,1936,57600,0
96296,19,0,3,13,15000,0,4,3.916666667,2,3,0,0.0,0,0.0,1,0.0,361,0,225000000
105616,42,1,3,5,10000,1560,6,5.583333333,2,3,0,0.0,0,0.0,1,0.15598440155984403,1764,2433600,100000000
142421,36,0,6,34,500,67,4,3.666666667,6,2,8,0.0,0,0.0,0,0.13373253493013973,1296,4489,250000
152025,23,0,7,39,40000,156,4,3.916666667,6,2,29,0.0,0,0.0,0,0.003899902502437439,529,24336,1600000000
150083,33,1,7,39,20000,138,3,2.666666667,6,2,22,0.0,0,0.0,0,0.006899655017249137,1089,19044,400000000
43803,24,1,5,33,30000,4,2,1.166666667,2,3,0,0.0,0,0.0,1,0.0001333288890370321,576,16,900000000
31020,33,1,3,16,110,0,5,4.166666667,2,3,0,0.0,0,0.0,1,0.0,1089,0,12100
125286,27,1,3,5,30000,1200,1,0.416666667,6,2,3,0.0,0,0.0,0,0.03999866671110963,729,1440000,900000000
84414,20,1,5,29,15000,25,6,5.166666667,2,3,0,0.0,0,0.0,1,0.001666555562962469,400,625,225000000
124816,24,0,15,63,10000,120,2,1.416666667,6,2,27,0.0,0,0.0,1,0.011998800119988001,576,14400,100000000
147386,27,0,3,5,20000,504,2,1.833333333,6,2,9,0.0,0,0.0,0,0.02519874006299685,729,254016,400000000
73563,43,1,3,17,60,0,6,5.166666667,2,3,0,0.0,0,0.0,1,0.0,1849,0,3600
118381,29,1,15,63,20000,240,2,1.25,6,2,9,0.0,0,0.0,1,0.0119994000299985,841,57600,400000000
34119,49,1,3,6,0,480,7,6.333333333,2,3,0,0.0,0,0.0,1,480.0,2401,230400,0
160793,25,1,3,5,20000,480,2,1.0,6,2,15,0.0,0,0.0,0,0.023998800059997,625,230400,400000000
122369,43,1,6,37,0,9,5,4.5,6,2,1,0.0,0,0.0,0,9.0,1849,81,0
33119,35,0,3,5,10000,480,2,1.25,2,3,0,0.0,0,0.0,1,0.047995200479952004,1225,230400,100000000
41125,36,0,3,8,27000,0,5,4.75,2,3,0,0.0,0,0.0,1,0.0,1296,0,729000000
92082,9,0,3,5,20000,1200,3,2.416666667,2,3,0,0.0,0,0.0,1,0.0599970001499925,81,1440000,400000000
35812,4,1,3,5,10000,840,5,4.75,2,3,0,0.0,0,0.0,1,0.08399160083991601,16,705600,100000000
135835,30,0,6,35,50000,84,4,3.833333333,6,2,34,0.0,0,0.0,1,0.0016799664006719867,900,7056,2500000000
172745,24,0,3,5,20000,408,3,2.833333333,6,2,14,0.0,0,0.0,1,0.02039898005099745,576,166464,400000000
129244,39,0,6,35,50000,84,4,3.916666667,6,2,34,0.0,0,0.0,0,0.0016799664006719867,1521,7056,2500000000
79685,37,0,3,6,0,240,5,4.416666667,2,3,0,0.0,0,0.0,1,240.0,1369,57600,0
158087,26,1,3,5,20000,480,1,0.0,6,2,48,0.0,0,0.0,0,0.023998800059997,676,230400,400000000
182621,38,1,13,60,2000,1,1,0.583333333,7,3,0,0.0,0,0.0,0,0.0004997501249375312,1444,1,4000000
148715,40,1,7,39,20880,192,4,3.916666667,6,2,11,0.0,0,0.0,1,0.00919496192711077,1600,36864,435974400
15497,25,0,8,41,40000,3240,4,3.166666667,2,3,0,0.0,0,0.0,1,0.08099797505062374,625,10497600,1600000000
67480,38,0,3,5,40000,2160,6,5.75,2,3,0,0.0,0,0.0,1,0.05399865003374916,1444,4665600,1600000000
166003,36,1,3,5,20000,439,4,3.0,6,2,50,0.0,0,0.0,0,0.021948902554872255,1296,192721,400000000
48511,50,0,3,5,10000,560,3,2.333333333,2,3,0,0.0,0,0.0,0,0.05599440055994401,2500,313600,100000000
132902,28,1,6,36,2500,10,4,3.5,6,2,46,0.0,0,0.0,0,0.003998400639744102,784,100,6250000
140520,41,1,3,5,10000,432,3,2.416666667,6,2,14,0.0,0,0.0,1,0.043195680431956804,1681,186624,100000000
118192,30,1,15,63,10000,120,2,1.75,6,2,27,0.0,0,0.0,1,0.011998800119988001,900,14400,100000000
124557,48,1,3,6,0,240,3,2.0,6,2,12,0.0,0,0.0,1,240.0,2304,57600,0
56417,13,1,3,12,100,0,6,5.833333333,2,3,0,0.0,0,0.0,1,0.0,169,0,10000
135374,40,1,6,37,0,9,5,4.666666667,6,2,12,0.0,0,0.0,1,9.0,1600,81,0
159280,36,1,3,5,20000,444,4,3.25,6,2,14,0.0,0,0.0,0,0.022198890055497224,1296,197136,400000000
140924,21,1,15,63,10000,120,2,1.666666667,6,2,34,0.0,0,0.0,1,0.011998800119988001,441,14400,100000000
59335,31,0,3,17,100,0,3,2.416666667,2,3,0,0.0,0,0.0,1,0.0,961,0,10000
171201,27,1,6,30,20000,18,5,4.416666667,6,2,24,0.0,0,0.0,1,0.0008999550022498875,729,324,400000000
134392,32,1,3,5,20000,504,2,1.916666667,6,2,9,0.0,0,0.0,1,0.02519874006299685,1024,254016,400000000
123966,34,1,3,6,0,600,3,2.833333333,6,2,9,0.0,0,0.0,1,600.0,1156,360000,0
152608,25,1,7,39,30000,116,4,3.416666667,6,2,38,0.0,0,0.0,1,0.003866537782073931,625,13456,900000000
71761,34,1,12,58,22000,481,1,0.25,2,3,0,0.0,0,0.0,0,0.02186264260715422,1156,231361,484000000
145991,25,0,6,30,50000,44,4,3.416666667,6,2,8,0.0,0,0.0,0,0.000879982400351993,625,1936,2500000000
24895,25,0,3,6,0,480,5,4.916666667,2,3,0,0.0,0,0.0,1,480.0,625,230400,0
158847,25,1,7,39,48000,172,4,3.583333333,6,2,27,0.0,0,0.0,1,0.0035832586821107895,625,29584,2304000000
101062,20,1,3,17,60,0,5,4.583333333,2,3,0,0.0,0,0.0,1,0.0,400,0,3600
140305,34,1,3,5,20000,480,3,2.666666667,6,2,15,0.0,0,0.0,1,0.023998800059997,1156,230400,400000000
180267,34,1,3,13,10000,0,1,0.916666667,6,2,42,0.0,0,0.0,0,0.0,1156,0,100000000
110981,56,0,8,52,17000,0,1,0.083333333,4,1,8,0.0,0,0.0,0,0.0,3136,0,289000000
162866,42,0,3,9,40,0,3,2.916666667,6,2,24,0.0,0,0.0,1,0.0,1764,0,1600
8051,29,1,3,12,300,0,6,5.5,2,3,0,0.0,0,0.0,1,0.0,841,0,90000
131861,10,1,3,5,60000,8000,1,0.416666667,6,2,9,0.0,0,0.0,0,0.13333111114814752,100,64000000,3600000000
138164,48,0,3,20,20000,0,1,0.75,6,2,1,0.0,0,0.0,0,0.0,2304,0,400000000
112394,35,1,3,5,30000,800,7,6.666666667,4,1,20,0.0,0,0.0,0,0.02666577780740642,1225,640000,900000000
5120,37,0,3,6,0,240,3,2.666666667,2,3,0,0.0,0,0.0,1,240.0,1369,57600,0
148853,33,0,7,39,20000,86,4,3.75,6,2,37,0.0,0,0.0,0,0.0042997850107494625,1089,7396,400000000
124731,35,0,3,9,108,0,2,1.666666667,6,2,54,0.0,0,0.0,0,0.0,1225,0,11664
46868,30,1,3,5,40000,1400,5,4.416666667,2,3,0,0.0,0,0.0,0,0.03499912502187445,900,1960000,1600000000
50042,14,1,3,6,0,480,7,6.583333333,2,3,0,0.0,0,0.0,1,480.0,196,230400,0
46917,30,1,3,9,137,0,5,4.416666667,2,3,0,0.0,0,0.0,0,0.0,900,0,18769
126374,21,1,7,39,60000,204,4,3.5,6,2,47,0.0,0,0.0,1,0.003399943334277762,441,41616,3600000000
137923,22,1,3,5,20000,480,2,1.25,6,2,15,0.0,0,0.0,1,0.023998800059997,484,230400,400000000
16191,31,0,3,6,0,320,3,2.25,2,3,0,0.0,0,0.0,1,320.0,961,102400,0
18247,32,1,3,14,40,0,7,6.083333333,2,3,0,0.0,0,0.0,1,0.0,1024,0,1600
12071,28,0,8,42,0,0,1,0.25,2,3,0,0.0,0,0.0,0,0.0,784,0,0
36963,5,1,3,12,100,0,4,3.25,2,3,0,0.0,0,0.0,1,0.0,25,0,10000
168886,30,0,6,35,50000,84,4,3.333333333,6,2,9,0.0,0,0.0,1,0.0016799664006719867,900,7056,2500000000
182788,28,1,13,60,2000,1,1,0.0,7,3,0,0.0,0,0.0,0,0.0004997501249375312,784,1,4000000
128136,11,0,3,5,4260,852,2,1.166666667,6,2,15,0.0,0,0.0,1,0.1999530626613471,121,725904,18147600
114797,49,1,3,7,0,0,5,4.916666667,4,1,10,0.0,0,0.0,0,0.0,2401,0,0
12197,24,1,12,58,50000,825,1,0.0,2,3,0,0.0,0,0.0,0,0.016499670006599867,576,680625,2500000000
161511,27,0,6,31,500,36,5,4.166666667,6,2,24,0.0,0,0.0,0,0.0718562874251497,729,1296,250000
66959,15,0,3,17,60,0,7,6.083333333,2,3,0,0.0,0,0.0,1,0.0,225,0,3600
57748,41,1,3,9,400,0,5,4.5,2,3,0,0.0,0,0.0,1,0.0,1681,0,160000
160096,37,1,3,5,20000,480,3,2.416666667,6,2,9,0.0,0,0.0,0,0.023998800059997,1369,230400,400000000
129172,48,1,6,30,50000,44,5,4.0,6,2,23,0.0,0,0.0,1,0.000879982400351993,2304,1936,2500000000
29904,33,1,3,16,120,0,6,5.416666667,2,3,0,0.0,0,0.0,1,0.0,1089,0,14400
132805,36,1,3,6,0,240,4,3.666666667,6,2,1,0.0,0,0.0,1,240.0,1296,57600,0
157378,23,1,15,63,10000,120,2,1.416666667,6,2,7,0.0,0,0.0,1,0.011998800119988001,529,14400,100000000
7852,20,1,3,5,20000,720,6,5.75,2,3,0,0.0,0,0.0,0,0.0359982000899955,400,518400,400000000
97145,30,0,3,14,60,0,3,2.75,2,3,0,0.0,0,0.0,1,0.0,900,0,3600
113434,48,0,10,54,75690,40000,1,0.083333333,4,1,6,0.0,0,0.0,0,0.5284644145274867,2304,1600000000,5728976100
92564,47,1,10,54,6846,3600,2,1.75,2,3,0,0.0,0,0.0,0,0.5257777128669491,2209,12960000,46867716
34477,29,1,3,14,100,0,7,6.083333333,2,3,0,0.0,0,0.0,1,0.0,841,0,10000
72998,19,0,3,9,1220,0,6,5.75,2,3,0,0.0,0,0.0,0,0.0,361,0,1488400
117453,48,1,3,9,40,0,3,2.75,6,2,8,0.0,0,0.0,1,0.0,2304,0,1600
5072,55,1,10,55,0,0,3,2.666666667,2,3,0,0.0,0,0.0,0,0.0,3025,0,0
181166,54,1,13,60,2000,5,1,0.0,7,3,0,0.0,0,0.0,0,0.0024987506246876563,2916,25,4000000
144084,32,1,3,9,43,0,2,1.833333333,6,2,11,0.0,0,0.0,1,0.0,1024,0,1849
143304,21,1,3,5,20000,480,3,2.833333333,6,2,11,0.0,0,0.0,0,0.023998800059997,441,230400,400000000
136908,32,1,7,39,20000,144,3,2.833333333,6,2,42,0.0,0,0.0,0,0.0071996400179991,1024,20736,400000000
14994,40,0,3,8,4000,0,4,3.833333333,2,3,0,0.0,0,0.0,1,0.0,1600,0,16000000
160163,35,0,3,5,10000,444,3,2.25,6,2,19,0.0,0,0.0,0,0.0443955604439556,1225,197136,100000000
94881,51,0,3,13,20000,0,6,5.5,2,3,0,0.0,0,0.0,0,0.0,2601,0,400000000
95841,20,1,3,19,20000,0,5,4.416666667,2,3,0,0.0,0,0.0,1,0.0,400,0,400000000
162367,38,1,7,39,21800,160,4,3.333333333,6,2,4,0.0,0,0.0,1,0.007339112884730058,1444,25600,475240000
151925,43,1,7,39,30000,347,5,4.083333333,6,2,30,0.0,0,0.0,0,0.011566281123962534,1849,120409,900000000
130914,28,1,6,32,60,66,3,2.166666667,6,2,12,0.0,0,0.0,1,1.0819672131147542,784,4356,3600
18189,1,0,3,5,20000,600,7,6.166666667,2,3,0,0.0,0,0.0,0,0.02999850007499625,1,360000,400000000
66972,21,0,3,19,25000,0,7,6.166666667,2,3,0,0.0,0,0.0,1,0.0,441,0,625000000
67111,29,1,3,5,40000,2400,7,6.083333333,2,3,0,0.0,0,0.0,0,0.05999850003749906,841,5760000,1600000000
27079,29,1,10,55,0,0,3,2.25,2,3,0,0.0,0,0.0,0,0.0,841,0,0
49164,42,1,8,41,50000,4800,2,1.416666667,2,3,0,0.0,0,0.0,0,0.09599808003839923,1764,23040000,2500000000
109224,48,1,12,58,20000,599,2,1.0,2,3,0,0.0,0,0.0,0,0.029948502574871257,2304,358801,400000000
120486,31,1,3,5,20000,432,3,2.916666667,6,2,2,0.0,0,0.0,0,0.0215989200539973,961,186624,400000000
5645,36,0,8,46,300,0,2,1.833333333,2,3,0,0.0,0,0.0,0,0.0,1296,0,90000
144931,35,1,3,22,4000,0,1,0.083333333,6,2,9,0.0,0,0.0,0,0.0,1225,0,16000000
97478,47,0,3,23,6000,0,3,2.333333333,2,3,0,0.0,0,0.0,1,0.0,2209,0,36000000
69764,41,1,8,41,100000,4800,4,3.166666667,2,3,0,0.0,0,0.0,0,0.04799952000479995,1681,23040000,10000000000
26779,19,1,3,9,60,0,3,2.666666667,2,3,0,0.0,0,0.0,1,0.0,361,0,3600
145322,40,0,6,30,50000,44,5,4.083333333,6,2,5,0.0,0,0.0,1,0.000879982400351993,1600,1936,2500000000
122339,30,1,6,36,2500,8,5,4.666666667,6,2,23,0.0,0,0.0,1,0.003198720511795282,900,64,6250000
29666,41,1,3,17,60,0,6,5.666666667,2,3,0,0.0,0,0.0,1,0.0,1681,0,3600
52357,46,0,3,6,0,1200,5,4.416666667,2,3,0,0.0,0,0.0,1,1200.0,2116,1440000,0
167683,22,1,3,5,20000,480,1,0.333333333,6,2,9,0.0,0,0.0,0,0.023998800059997,484,230400,400000000
51504,41,0,3,17,60,0,6,5.25,2,3,0,0.0,0,0.0,1,0.0,1681,0,3600
134874,30,0,3,6,0,240,1,0.833333333,6,2,10,0.0,0,0.0,1,240.0,900,57600,0
49245,34,1,12,58,110000,2403,2,1.25,2,3,0,0.0,0,0.0,1,0.021845255952218617,1156,5774409,12100000000
124164,28,1,3,13,4000,0,3,2.666666667,6,2,11,0.0,0,0.0,1,0.0,784,0,16000000
84369,25,1,3,22,18000,0,6,5.25,2,3,0,0.0,0,0.0,1,0.0,625,0,324000000
41223,28,1,3,5,75000,2040,5,4.666666667,2,3,0,0.0,0,0.0,1,0.027199637338168825,784,4161600,5625000000
152148,38,1,6,30,100000,88,4,3.75,6,2,39,0.0,0,0.0,0,0.0008799912000879991,1444,7744,10000000000
104008,28,0,19,72,100000,0,1,0.666666667,2,3,0,0.0,0,0.0,0,0.0,784,0,10000000000
127818,57,1,3,10,20000,0,2,1.916666667,6,2,18,0.0,0,0.0,0,0.0,3249,0,400000000
111079,8,0,3,12,150,0,6,5.0,4,1,6,0.0,0,0.0,0,0.0,64,0,22500
124315,40,0,6,38,2500,28,3,2.5,6,2,8,0.0,0,0.0,1,0.011195521791283487,1600,784,6250000
150282,37,1,3,5,20000,480,3,2.5,6,2,9,0.0,0,0.0,1,0.023998800059997,1369,230400,400000000
30834,27,1,3,8,20000,0,5,4.333333333,2,3,0,0.0,0,0.0,1,0.0,729,0,400000000
56836,9,0,3,5,20000,1440,6,5.416666667,2,3,0,0.0,0,0.0,1,0.071996400179991,81,2073600,400000000
180776,41,1,13,59,22000,9,2,1.333333333,7,3,0,0.0,0,13136.9934,0,0.00040907231489477753,1681,81,484000000
4231,50,1,3,13,60000,0,4,3.833333333,2,3,0,0.0,0,0.0,1,0.0,2500,0,3600000000
123682,23,1,3,5,20000,408,4,3.166666667,6,2,14,0.0,0,0.0,1,0.02039898005099745,529,166464,400000000
130212,20,1,6,36,2500,6,4,3.0,6,2,34,0.0,0,0.0,0,0.0023990403838464614,400,36,6250000
38443,39,0,10,55,0,0,2,1.333333333,2,3,0,0.0,0,0.0,0,0.0,1521,0,0
114629,30,0,8,44,0,5000,1,0.916666667,4,1,61,0.0,0,0.0,0,5000.0,900,25000000,0
38064,48,1,10,55,0,0,2,1.833333333,2,3,0,0.0,0,0.0,0,0.0,2304,0,0
120113,1,1,3,13,10000,0,4,3.166666667,6,2,30,0.0,0,0.0,1,0.0,1,0,100000000
82930,34,0,3,17,60,0,7,6.5,2,3,0,0.0,0,0.0,0,0.0,1156,0,3600
51041,51,1,3,5,4600,640,6,5.75,2,3,0,0.0,0,0.0,1,0.13910019560965006,2601,409600,21160000
15046,37,1,3,5,20000,600,4,3.833333333,2,3,0,0.0,0,0.0,0,0.02999850007499625,1369,360000,400000000
37246,34,0,3,5,20000,480,3,2.833333333,2,3,0,0.0,0,0.0,1,0.023998800059997,1156,230400,400000000
94252,31,1,3,5,10000,720,7,6.0,2,3,0,0.0,0,0.0,0,0.071992800719928,961,518400,100000000
104152,19,1,19,79,5000,0,1,0.416666667,2,3,0,0.0,0,0.0,1,0.0,361,0,25000000
124527,21,1,3,13,4000,0,2,1.916666667,6,2,11,0.0,0,0.0,0,0.0,441,0,16000000
115615,28,0,4,28,0,94,6,5.25,5,3,0,0.0,0,0.0,1,94.0,784,8836,0
118852,48,0,3,9,40,0,1,0.333333333,6,2,31,0.0,0,0.0,0,0.0,2304,0,1600
132463,33,1,6,38,5000,55,4,3.916666667,6,2,1,0.0,0,0.0,0,0.010997800439912017,1089,3025,25000000
61907,39,1,3,13,60000,0,6,5.75,2,3,0,0.0,0,0.0,1,0.0,1521,0,3600000000
60726,25,0,10,54,4444,2400,1,0.25,2,3,0,0.0,0,0.0,1,0.5399325084364455,625,5760000,19749136
171223,31,1,6,36,1000,2,5,4.25,6,2,8,0.0,0,0.0,1,0.001998001998001998,961,4,1000000
173925,35,1,15,63,20000,240,1,0.833333333,6,2,62,0.0,0,0.0,0,0.0119994000299985,1225,57600,400000000
157537,32,1,15,63,40000,480,2,1.083333333,6,2,11,0.0,0,0.0,0,0.011999700007499812,1024,230400,1600000000
123467,27,1,7,39,40000,152,4,3.25,6,2,8,0.0,0,0.0,1,0.0037999050023749406,729,23104,1600000000
77500,16,1,3,5,20000,480,7,6.5,2,3,0,0.0,0,0.0,0,0.023998800059997,256,230400,400000000
66655,46,0,3,6,0,720,7,6.25,2,3,0,0.0,0,0.0,1,720.0,2116,518400,0
177902,30,1,7,39,20000,175,5,4.0,6,2,9,0.0,0,0.0,1,0.008749562521873906,900,30625,400000000
140779,30,1,3,5,10000,432,3,2.0,6,2,44,0.0,0,0.0,0,0.043195680431956804,900,186624,100000000
90305,36,1,3,5,300000,5000,5,4.666666667,2,3,0,0.0,0,0.0,1,0.016666611111296296,1296,25000000,90000000000
28566,47,0,3,16,54,0,7,6.5,2,3,0,0.0,0,0.0,1,0.0,2209,0,2916
98147,28,1,3,10,20000,0,2,1.333333333,2,3,0,0.0,0,0.0,1,0.0,784,0,400000000
22411,15,1,3,5,6000,1200,2,1.083333333,2,3,0,0.0,0,0.0,0,0.19996667222129644,225,1440000,36000000
171015,35,0,3,5,8000,480,1,0.083333333,6,2,4,0.0,0,0.0,0,0.05999250093738283,1225,230400,64000000
3726,33,0,3,5,10000,800,5,4.416666667,2,3,0,0.0,0,0.0,0,0.07999200079992001,1089,640000,100000000
84363,22,0,5,29,15000,14,6,5.25,2,3,0,0.0,0,0.0,1,0.0009332711152589828,484,196,225000000
47245,18,1,3,15,27000,0,5,4.083333333,2,3,0,0.0,0,0.0,1,0.0,324,0,729000000
88404,46,0,3,10,20000,0,7,6.416666667,2,3,0,0.0,0,0.0,1,0.0,2116,0,400000000
111328,45,0,3,14,100,0,7,6.25,4,1,9,0.0,0,0.0,1,0.0,2025,0,10000
31621,27,0,3,5,40000,800,4,3.25,2,3,0,0.0,0,0.0,1,0.01999950001249969,729,640000,1600000000
47092,23,0,3,17,60,0,5,4.166666667,2,3,0,0.0,0,0.0,1,0.0,529,0,3600
172321,44,1,3,10,20000,0,4,3.25,6,2,8,0.0,0,0.0,0,0.0,1936,0,400000000
152204,42,1,6,35,50000,84,4,3.75,6,2,32,0.0,0,0.0,0,0.0016799664006719867,1764,7056,2500000000
99810,11,0,3,5,20000,960,6,5.833333333,2,3,0,0.0,0,0.0,1,0.047997600119994,121,921600,400000000
129222,24,0,7,39,30000,104,4,3.916666667,6,2,25,0.0,0,0.0,1,0.0034665511149628344,576,10816,900000000
19809,20,0,3,5,20000,1440,5,4.583333333,2,3,0,0.0,0,0.0,1,0.071996400179991,400,2073600,400000000
89966,28,1,3,6,0,240,6,5.0,2,3,0,0.0,0,0.0,1,240.0,784,57600,0
75732,19,0,3,17,60,0,3,2.5,2,3,0,0.0,0,0.0,0,0.0,361,0,3600
75596,50,0,3,5,15000,2880,3,2.75,2,3,0,0.0,0,0.0,1,0.19198720085327645,2500,8294400,225000000
3494,33,0,3,5,20000,1200,5,4.666666667,2,3,0,0.0,0,0.0,0,0.0599970001499925,1089,1440000,400000000
62465,59,1,5,31,450,27,6,5.25,2,3,0,0.0,0,0.0,1,0.0598669623059867,3481,729,202500
180987,46,1,13,60,2000,3,1,0.666666667,7,3,0,0.0,0,0.0,0,0.0014992503748125937,2116,9,4000000
85203,43,1,3,13,20000,0,5,4.25,2,3,0,0.0,0,0.0,1,0.0,1849,0,400000000
65900,40,1,12,58,40000,947,1,0.916666667,2,3,0,0.0,0,0.0,0,0.023674408139796505,1600,896809,1600000000
179747,24,0,3,9,42,0,3,2.0,6,2,11,0.0,0,0.0,1,0.0,576,0,1764
96355,10,0,3,12,40,0,4,3.833333333,2,3,0,0.0,0,0.0,1,0.0,100,0,1600
152280,26,1,7,39,24000,96,4,3.666666667,6,2,25,0.0,0,0.0,1,0.003999833340277489,676,9216,576000000
161809,48,1,6,35,50000,84,4,3.833333333,6,2,2,0.0,0,0.0,0,0.0016799664006719867,2304,7056,2500000000
798,37,1,1,2,100000,216,8,7.916666667,1,1,15,0.0,0,0.0,1,0.002159978400215998,1369,46656,10000000000
79678,3,0,3,6,0,240,5,4.166666667,2,3,0,0.0,0,0.0,1,240.0,9,57600,0
55369,31,1,12,58,20000,405,1,0.166666667,2,3,0,0.0,0,0.0,0,0.020248987550622467,961,164025,400000000
74465,43,1,3,10,20000,0,5,4.166666667,2,3,0,0.0,0,0.0,1,0.0,1849,0,400000000
104764,0,1,3,5,100000,2400,7,6.25,2,3,0,0.0,0,0.0,0,0.023999760002399975,0,5760000,10000000000
148302,28,1,6,30,20000,18,5,4.75,6,2,24,0.0,0,0.0,0,0.0008999550022498875,784,324,400000000
36709,25,0,3,12,300,0,4,3.75,2,3,0,0.0,0,0.0,1,0.0,625,0,90000
27681,57,1,3,5,16000,1200,2,1.416666667,2,3,0,0.0,0,0.0,1,0.07499531279295044,3249,1440000,256000000
92456,34,0,3,6,0,240,2,1.833333333,2,3,0,0.0,0,0.0,1,240.0,1156,57600,0
90230,25,0,3,6,0,240,5,4.75,2,3,0,0.0,0,0.0,0,240.0,625,57600,0
44724,38,1,3,6,0,400,7,6.5,2,3,0,0.0,0,0.0,0,400.0,1444,160000,0
129706,27,1,7,39,42000,168,4,3.416666667,6,2,29,0.0,0,0.0,1,0.003999904764172281,729,28224,1764000000
36206,3,0,3,17,100,0,5,4.25,2,3,0,0.0,0,0.0,1,0.0,9,0,10000
9660,20,1,3,5,25000,840,4,3.833333333,2,3,0,0.0,0,0.0,1,0.03359865605375785,400,705600,625000000
43722,48,1,3,6,0,960,2,1.5,2,3,0,0.0,0,0.0,0,960.0,2304,921600,0
87538,49,0,12,58,10000,300,2,1.166666667,2,3,0,0.0,0,0.0,0,0.029997000299970003,2401,90000,100000000
73894,54,1,3,5,12000,2400,5,4.75,2,3,0,0.0,0,0.0,0,0.1999833347221065,2916,5760000,144000000
62039,15,1,3,13,10000,0,6,5.666666667,2,3,0,0.0,0,0.0,0,0.0,225,0,100000000
11843,49,0,3,6,0,240,1,0.666666667,2,3,0,0.0,0,0.0,1,240.0,2401,57600,0
122308,28,0,6,36,1000,2,5,4.75,6,2,1,0.0,0,0.0,1,0.001998001998001998,784,4,1000000
